[02:05:09 | 13-02-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0x1c2c49ae998396441501f8f30dc0126a153ab6fb0e0c9b30ae6b03ba3fe7cd81
[09:30:16 | 06-04-2025] Transfer Task failed for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45: Request failed with status code 400
[09:30:19 | 06-04-2025] Bridge Task successful for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45
Error:
[09:26:37 | 07-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xb68761b256975e438c400a0a06f56e842d0804c0d8fdc65130a039d9cef411d2
[09:29:40 | 07-04-2025] Transfer Task failed for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45: Request failed with status code 400
[09:29:43 | 07-04-2025] Bridge Task successful for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45
Error:
[09:23:27 | 08-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x94b71258d828dd84c6929586c0ab1796865324f1d7c0fae84acc87553041e682
[09:26:30 | 08-04-2025] Transfer Task failed for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45: Request failed with status code 400
[09:26:33 | 08-04-2025] Bridge Task successful for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45
Error:
[09:24:39 | 09-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x0c756790160afd3b15a367fed2f127cc7dfe94e0e0a71d4eb373d5e48bc1b8a3
[09:27:43 | 09-04-2025] Transfer Task failed for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45: Request failed with status code 400
[09:27:46 | 09-04-2025] Bridge Task successful for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45
Error:
[09:23:36 | 10-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x2e771f22b6a36c93c022b2072f9073429840c2512d455a5e3dcdcf84bff76f2b
[09:26:40 | 10-04-2025] Transfer Task failed for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45: Request failed with status code 400
[09:26:43 | 10-04-2025] Bridge Task successful for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45
Error:
[09:24:13 | 11-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x9e62ebcf4dcc425d92a9b3d9c0607e2bfea229a317a8fafaed87b40de0a128b8
[09:27:17 | 11-04-2025] Transfer Task failed for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45: Request failed with status code 400
[09:27:20 | 11-04-2025] Bridge Task successful for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45
Error:
[09:21:27 | 12-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x53faf61c27c02ce22486044f371c3f6624ec11980f35a3a884bfcd0af8e144e8
[09:24:30 | 12-04-2025] Transfer Task failed for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45: Request failed with status code 400
[09:24:33 | 12-04-2025] Bridge Task successful for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45
Error:
[10:41:13 | 13-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x4913958d7af23af19ac781b806a7e5dfa6ef797eca78e771d9fbdfd52ddec1c7
[10:44:16 | 13-04-2025] Transfer Task failed for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45: Request failed with status code 400
[10:44:19 | 13-04-2025] Bridge Task successful for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45
Error:
[09:27:51 | 14-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xdf01bedebf59beecbf476f19172d31348b956b2b55517f799d5ba312cafd0d35
[09:30:54 | 14-04-2025] Transfer Task failed for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45: Request failed with status code 400
[09:30:57 | 14-04-2025] Bridge Task successful for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45
Error:
[09:27:16 | 15-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xe2519d897b918b7b69ee9b0a8700d704ba1cd79c556da6fc19e1a49482488d4c
[09:30:19 | 15-04-2025] Transfer Task failed for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45: Request failed with status code 400
[09:30:22 | 15-04-2025] Bridge Task successful for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45
Error:
[09:27:03 | 16-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x455382eb1ac1bd12ae7947a2e23a152be60ae30ec18e3a5785b92d4ad40e8d45
[09:30:05 | 16-04-2025] Transfer Task failed for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45: Request failed with status code 400
[09:30:09 | 16-04-2025] Bridge Task successful for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45
Error:
[09:25:28 | 17-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x410182062a0671b6449904891ef73f1a14651dbf780b9a84f28dd5f8ed58568d
[09:28:31 | 17-04-2025] Transfer Task failed for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45: Request failed with status code 400
[09:28:34 | 17-04-2025] Bridge Task successful for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45
Error:
[09:22:38 | 18-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x6dba2ef36ebe44fe6e6042945b7ff83ae4b96532e8bd46e3ff5c76f9a247ccc2
[09:25:41 | 18-04-2025] Transfer Task failed for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45: Request failed with status code 400
[09:25:44 | 18-04-2025] Bridge Task failed for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45: Request failed with status code 400
Error:
[09:19:51 | 19-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x7a11541bc23431305d44ea45b54323c678bf4594ab87ae048fdc2333398f9f41
[09:22:55 | 19-04-2025] Transfer Task failed for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45: Request failed with status code 400
[09:22:58 | 19-04-2025] Bridge Task failed for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45: Request failed with status code 400
Error:
[09:37:13 | 20-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x109893f3661d9adecd1ada3def4d203c479e64f1f095bea8fd9337a2f4800af0
[09:40:16 | 20-04-2025] Transfer Task failed for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45: Request failed with status code 400
[09:40:19 | 20-04-2025] Bridge Task successful for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45
Error:
[09:38:52 | 21-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x8868be7472bab7c47cb77a8bb1f45b74f7106f2c9cee6d52b727a7f9f5c5258b
[09:41:55 | 21-04-2025] Transfer Task failed for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45: Request failed with status code 400
[09:41:58 | 21-04-2025] Bridge Task successful for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45
Error:
[09:25:49 | 22-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xa61c754a4b144d000521354dd98e1235d2f49abe70fe8eddd81ccdd8b777a0e7
[09:28:52 | 22-04-2025] Transfer Task failed for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45: Request failed with status code 400
[09:28:55 | 22-04-2025] Bridge Task successful for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45
Error:
[09:26:26 | 23-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x6379220a12e229ad3572620275ca03fcf85d29ba89c57cae1d11e006d89d0c74
[09:29:29 | 23-04-2025] Transfer Task failed for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45: Request failed with status code 400
[09:29:32 | 23-04-2025] Bridge Task successful for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45
Error:
[09:27:18 | 24-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x23d31b634d725623cc9ac82a1bb866c21be0d974c2e1f98aa1ea8e97a12fee4c
[09:30:21 | 24-04-2025] Transfer Task failed for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45: Request failed with status code 400
[09:30:24 | 24-04-2025] Bridge Task successful for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45
Error:
[09:27:52 | 25-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xbea3023625bfc45efdcd579611922a642e2d40d10f3ad4468f9be5e793b5ba97
[09:30:55 | 25-04-2025] Transfer Task failed for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45: Request failed with status code 400
[09:30:59 | 25-04-2025] Bridge Task successful for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45
Error:
[09:22:39 | 26-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x48b1371093c9c3a8bcdfd9fec75e357780da5fc605fca309062cce3ebaefb965
[09:25:42 | 26-04-2025] Transfer Task failed for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45: Request failed with status code 400
[09:25:45 | 26-04-2025] Bridge Task successful for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45
Error:
[09:37:50 | 27-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xbafaa59f3e12883209cf177c9755926a448ad1fffa8f1615933fe043b3527b3a
[09:40:53 | 27-04-2025] Transfer Task failed for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45: Request failed with status code 400
[09:40:56 | 27-04-2025] Bridge Task successful for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45
Error:
[09:38:40 | 28-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xe187059d62f8391bfd3654e40ec728f879c5cfd2d55606efb43500ee6d3463b1
[09:41:43 | 28-04-2025] Transfer Task failed for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45: Request failed with status code 400
[09:41:46 | 28-04-2025] Bridge Task successful for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45
Error:
[09:27:52 | 29-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x278628e69d2165557863d8094477573302f0269149d1cc3ce3d34822e6ab0997
[09:30:55 | 29-04-2025] Transfer Task failed for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45: Request failed with status code 400
[09:30:58 | 29-04-2025] Bridge Task successful for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45
Error:
[09:27:26 | 30-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xc87a16c8b2ca841fc8d14e9feb8aa7cec80807af30faa3f75f4947e0ae77a2da
[09:30:30 | 30-04-2025] Transfer Task failed for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45: Request failed with status code 400
[09:30:33 | 30-04-2025] Bridge Task successful for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45
Error:
[09:44:39 | 01-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xb0bb7c20ae9ae1bf296177558d504777a55f229c0aa26c4aadfe96f2c45413f4
[09:47:42 | 01-05-2025] Transfer Task failed for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45: Request failed with status code 400
[09:47:45 | 01-05-2025] Bridge Task failed for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45: Request failed with status code 400
Error:
[09:28:15 | 02-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x961d572bda85d6e0330fc493654e8cee0b5f6ff50a4fc368f8c992fcc7d8231a
[09:31:18 | 02-05-2025] Transfer Task failed for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45: Request failed with status code 400
[09:31:21 | 02-05-2025] Bridge Task failed for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45: Request failed with status code 400
Error:
[09:25:26 | 03-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x8168a9b45430b073a3ce8a4472165d6c26ca3fa08dc01399a24d80836e99e0d1
[09:28:29 | 03-05-2025] Transfer Task failed for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45: Request failed with status code 400
[09:28:32 | 03-05-2025] Bridge Task successful for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45
Error:
[09:44:13 | 04-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x307c8185f54a918450301fe2d6c9f7697e5344b4fe8dc712c27598224701cc6b
[09:47:16 | 04-05-2025] Transfer Task failed for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45: Request failed with status code 400
[09:47:19 | 04-05-2025] Bridge Task successful for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45
Error:
[09:40:50 | 05-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x16244f0749ad18ca23c64638c4f788896bf40aec48a72d488cb4140a9ba9b0ba
[09:43:53 | 05-05-2025] Transfer Task failed for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45: Request failed with status code 400
[09:43:56 | 05-05-2025] Bridge Task successful for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45
Error:
[09:29:04 | 06-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xe111514e90fd05172ad0bfd1a586c806e3e3360e144d3471c3495a7f28475825
[09:32:07 | 06-05-2025] Transfer Task failed for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45: Request failed with status code 400
[09:32:10 | 06-05-2025] Bridge Task failed for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45: Request failed with status code 400
Error:
[09:38:03 | 07-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x463a12c557fa65595b09794de85dd91c470735b7f492611d1cbdb56d079fe9aa
[09:41:06 | 07-05-2025] Transfer Task failed for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45: Request failed with status code 400
[09:41:09 | 07-05-2025] Bridge Task failed for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45: Request failed with status code 400
Error:
[09:38:49 | 08-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x3ceadcec8984eed0814106143a5bd1ee0c83b2ad7f285e4ced86b7ee55869f0f
[09:41:52 | 08-05-2025] Transfer Task failed for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45: Request failed with status code 400
[09:41:55 | 08-05-2025] Bridge Task failed for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45: Request failed with status code 400
Error:
[09:37:26 | 09-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x1c5eec4482a213eec0ee4e1df817b48afe80a9453a74c571af1f9ed460c583be
[09:40:29 | 09-05-2025] Transfer Task failed for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45: Request failed with status code 400
[09:40:32 | 09-05-2025] Bridge Task successful for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45
Error:
[09:25:17 | 10-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xa0b100c70256d4bc46960caab9bfcff8fff22e8ad9a1cd2b9fd3425be65a085a
[09:28:20 | 10-05-2025] Transfer Task failed for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45: Request failed with status code 400
[09:28:23 | 10-05-2025] Bridge Task successful for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45
Error:
[09:42:01 | 11-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xf98dbaa45e90ff0738210c034b2ea464b6c54ac316097e0f4b6a4c8ee9d0a450
[09:45:05 | 11-05-2025] Transfer Task failed for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45: Request failed with status code 400
[09:45:08 | 11-05-2025] Bridge Task successful for 0xEf5878b86336Fe18588B00aDddaDB4de6Cb3EB45
